"Accountant Wichita",10,"Chew & Lee Accounting Group","(316) 943-2321",http://chewleeaccounting.com/,"United States",1,Wichita,"Professional services","[{""id"":""176831012360626"",""name"":""Professional Services""}]",99,1,315351295214942,http://www.facebook.com/315351295214942,"=HYPERLINK(""http://www.facebook.com/315351295214942/?sk=info"", ""315351295214942"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=315351295214942"", ""Create"")"
"Accountant Wichita",11,"Siedhoff John W","(316) 943-0286",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,103294573071530,http://www.facebook.com/103294573071530,"=HYPERLINK(""http://www.facebook.com/103294573071530/?sk=info"", ""103294573071530"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=103294573071530"", ""Create"")"
"Accountant Wichita",12,"Liberty Tax","(316) 612-4997",https://wwwlibertytax.com/11879,"United States",1,Wichita,"Local business","[{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""139976092733827"",""name"":""Accountant""}]",,1,217533118418362,http://www.facebook.com/217533118418362,"=HYPERLINK(""http://www.facebook.com/217533118418362/?sk=info"", ""217533118418362"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=217533118418362"", ""Create"")"
"Accountant Wichita",13,"Hewitt and Company","(316) 269-4500",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",1,,166614366684167,http://www.facebook.com/166614366684167,"=HYPERLINK(""http://www.facebook.com/166614366684167/?sk=info"", ""166614366684167"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=166614366684167"", ""Create"")"
"Accountant Wichita",14,"H&R Block",,http://www.hrblock.com/,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""133381803394214"",""name"":""Tax Preparation""}]",,,106331259442006,http://www.facebook.com/106331259442006,"=HYPERLINK(""http://www.facebook.com/106331259442006/?sk=info"", ""106331259442006"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=106331259442006"", ""Create"")"
"Accountant Wichita",15,"H&R Block","(316) 522-0346",http://www.hrblock.com/,"United States",1,Wichita,"Local business","[{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""139976092733827"",""name"":""Accountant""}]",,,153635594673053,http://www.facebook.com/153635594673053,"=HYPERLINK(""http://www.facebook.com/153635594673053/?sk=info"", ""153635594673053"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=153635594673053"", ""Create"")"
"Accountant Wichita",16,"Hahn Karla CPA","(316) 942-3249",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,115793775147535,http://www.facebook.com/115793775147535,"=HYPERLINK(""http://www.facebook.com/115793775147535/?sk=info"", ""115793775147535"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=115793775147535"", ""Create"")"
"Accountant Wichita",17,"Dameron H K Certified Public Acc","(316) 265-5600",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,110385082358903,http://www.facebook.com/110385082358903,"=HYPERLINK(""http://www.facebook.com/110385082358903/?sk=info"", ""110385082358903"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=110385082358903"", ""Create"")"
"Accountant Wichita",18,"Bouska Ronald D CPA","(316) 773-0500",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,110960595634663,http://www.facebook.com/110960595634663,"=HYPERLINK(""http://www.facebook.com/110960595634663/?sk=info"", ""110960595634663"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=110960595634663"", ""Create"")"
"Accountant Wichita",19,"Bottom Line Tax & Acctg Service","(316) 269-4142",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,110996945629725,http://www.facebook.com/110996945629725,"=HYPERLINK(""http://www.facebook.com/110996945629725/?sk=info"", ""110996945629725"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=110996945629725"", ""Create"")"
"Accountant Wichita",20,"Plopa Edward M & Associates Lc","(316) 683-1111",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,104349576299592,http://www.facebook.com/104349576299592,"=HYPERLINK(""http://www.facebook.com/104349576299592/?sk=info"", ""104349576299592"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=104349576299592"", ""Create"")"
"Accountant Wichita",21,"Evans Kathryn A","(316) 722-8163",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,103851736347757,http://www.facebook.com/103851736347757,"=HYPERLINK(""http://www.facebook.com/103851736347757/?sk=info"", ""103851736347757"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=103851736347757"", ""Create"")"
"Accountant Wichita",22,"Excel Billing Service","(316) 425-3445",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,103210393077764,http://www.facebook.com/103210393077764,"=HYPERLINK(""http://www.facebook.com/103210393077764/?sk=info"", ""103210393077764"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=103210393077764"", ""Create"")"
"Accountant Wichita",23,"JM & Associates Inc.","(316) 688-1335",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,110187045710711,http://www.facebook.com/110187045710711,"=HYPERLINK(""http://www.facebook.com/110187045710711/?sk=info"", ""110187045710711"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=110187045710711"", ""Create"")"
"Accountant Wichita",24,"Gorges Ken F Accountant","(316) 773-5820",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",1,,158138994217254,http://www.facebook.com/158138994217254,"=HYPERLINK(""http://www.facebook.com/158138994217254/?sk=info"", ""158138994217254"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=158138994217254"", ""Create"")"
"Accountant Wichita",25,"Cox Donna Accountant","(316) 684-5610",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,149631115080118,http://www.facebook.com/149631115080118,"=HYPERLINK(""http://www.facebook.com/149631115080118/?sk=info"", ""149631115080118"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=149631115080118"", ""Create"")"
"Accountant Wichita",26,"Mcfarren & Magnifico CPA PA","(316) 686-2727",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""133381803394214"",""name"":""Tax Preparation""}]",2,,111563508906220,http://www.facebook.com/111563508906220,"=HYPERLINK(""http://www.facebook.com/111563508906220/?sk=info"", ""111563508906220"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=111563508906220"", ""Create"")"
"Accountant Wichita",27,"HOPE TAX AND ACCOUNTING SERVICES","(316) 771-7236",http://www.hopeaccounting.com/,"United States",1,Wichita,"Local business","[{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""139976092733827"",""name"":""Accountant""}]",10,,192477196285,http://www.facebook.com/192477196285,"=HYPERLINK(""http://www.facebook.com/192477196285/?sk=info"", ""192477196285"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=192477196285"", ""Create"")"
"Accountant Wichita",28,"Jackson Hewitt Tax Service","(918) 461-1040",http://www.jacksonhewitt.com/,"United States",1,Wichita,"Local business","[{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""139976092733827"",""name"":""Accountant""}]",,,103272313073367,http://www.facebook.com/103272313073367,"=HYPERLINK(""http://www.facebook.com/103272313073367/?sk=info"", ""103272313073367"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=103272313073367"", ""Create"")"
"Accountant Wichita",29,"Express Tax Service","(316) 685-9000",,"United States",1,Wichita,"Local business","[{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""139976092733827"",""name"":""Accountant""}]",,,110415205687961,http://www.facebook.com/110415205687961,"=HYPERLINK(""http://www.facebook.com/110415205687961/?sk=info"", ""110415205687961"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=110415205687961"", ""Create"")"
"Accountant Wichita",30,"Vu's Income Tax Service","(316) 264-3881",,"United States",1,Wichita,"Local business","[{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""139976092733827"",""name"":""Accountant""}]",,,111153262280354,http://www.facebook.com/111153262280354,"=HYPERLINK(""http://www.facebook.com/111153262280354/?sk=info"", ""111153262280354"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=111153262280354"", ""Create"")"
"Accountant Wichita",31,"Liberty Tax","(940) 687-4829",https://wwwlibertytax.com/15303,"United States",1,"Wichita Falls","Local business","[{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""139976092733827"",""name"":""Accountant""}]",2,1,736459699714759,http://www.facebook.com/736459699714759,"=HYPERLINK(""http://www.facebook.com/736459699714759/?sk=info"", ""736459699714759"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=736459699714759"", ""Create"")"
"Accountant Wichita",32,"Professional Tax & Accounting Services, LLC.","(316) 941-9144",http://www.protaxaccountingllc.com,"United States",1,Wichita,"Professional services","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""179672275401610"",""name"":""Business Consultant""}]",59,3,284637555067620,http://www.facebook.com/284637555067620,"=HYPERLINK(""http://www.facebook.com/284637555067620/?sk=info"", ""284637555067620"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=284637555067620"", ""Create"")"
"Accountant Wichita",33,"McGee Jerry CPA","(940) 691-4357",,"United States",1,"Wichita Falls","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,111284468934307,http://www.facebook.com/111284468934307,"=HYPERLINK(""http://www.facebook.com/111284468934307/?sk=info"", ""111284468934307"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=111284468934307"", ""Create"")"
"Accountant Wichita",34,"Holcomb Tom Certified Public Acc","(940) 696-2424",,"United States",1,"Wichita Falls","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,110265759037256,http://www.facebook.com/110265759037256,"=HYPERLINK(""http://www.facebook.com/110265759037256/?sk=info"", ""110265759037256"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=110265759037256"", ""Create"")"
"Accountant Wichita",35,"Larson & Company PA","(316) 263-8030",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,1,168881716461042,http://www.facebook.com/168881716461042,"=HYPERLINK(""http://www.facebook.com/168881716461042/?sk=info"", ""168881716461042"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=168881716461042"", ""Create"")"
"Accountant Wichita",36,"S & S Accounting","(316) 304-4123",http://ssaccounting.net,"United States",1,Wichita,"Bank/financial services","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""133381803394214"",""name"":""Tax Preparation""}]",246,10,257222371858,http://www.facebook.com/257222371858,"=HYPERLINK(""http://www.facebook.com/257222371858/?sk=info"", ""257222371858"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=257222371858"", ""Create"")"
"Accountant Wichita",37,"4 U Tax and Accounting Services","(316) 201-6504",http://www.4utaxandaccounting.me,"United States",1,Wichita,"Professional services","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""179672275401610"",""name"":""Business Consultant""}]",20,4,187358591457267,http://www.facebook.com/187358591457267,"=HYPERLINK(""http://www.facebook.com/187358591457267/?sk=info"", ""187358591457267"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=187358591457267"", ""Create"")"
"Accountant Wichita",38,"Nickl Accounting","(316) 838-0057",,"United States",1,Wichita,"Local business","[{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""139976092733827"",""name"":""Accountant""}]",2,,162307483799305,http://www.facebook.com/162307483799305,"=HYPERLINK(""http://www.facebook.com/162307483799305/?sk=info"", ""162307483799305"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=162307483799305"", ""Create"")"
"Accountant Wichita",39,"Account Recovery Specialist Inc Arsi","(316) 267-5400",,"United States",1,Wichita,"Local business","[{""id"":""145008048892483"",""name"":""Collection Agency""}]",1,,160597727297368,http://www.facebook.com/160597727297368,"=HYPERLINK(""http://www.facebook.com/160597727297368/?sk=info"", ""160597727297368"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=160597727297368"", ""Create"")"
"Accountant Wichita",40,"Petroleum Accountants Society of Kansas - PASOK",,http://www.pasokkansas.org,"United States",1,Wichita,Organization,"[{""id"":""198503866828628"",""name"":""Organization""}]",8,,221455408020089,http://www.facebook.com/221455408020089,"=HYPERLINK(""http://www.facebook.com/221455408020089/?sk=info"", ""221455408020089"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=221455408020089"", ""Create"")"
"Accountant Wichita",41,"Sullivan's Accounting Tax and Notary Consultants","(316) 258-8932",,"United States",1,Wichita,"Professional services","[{""id"":""133381803394214"",""name"":""Tax Preparation""}]",25,,364667336882686,http://www.facebook.com/364667336882686,"=HYPERLINK(""http://www.facebook.com/364667336882686/?sk=info"", ""364667336882686"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=364667336882686"", ""Create"")"
"Accountant Wichita",42,"Knabe Tax & Accounting Group","(316) 687-9955",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""133381803394214"",""name"":""Tax Preparation""}]",2,,109938302402682,http://www.facebook.com/109938302402682,"=HYPERLINK(""http://www.facebook.com/109938302402682/?sk=info"", ""109938302402682"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=109938302402682"", ""Create"")"
"Accountant Wichita",43,"Decker Tax & Accounting","(316) 722-8412",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""133381803394214"",""name"":""Tax Preparation""}]",,,111327072263052,http://www.facebook.com/111327072263052,"=HYPERLINK(""http://www.facebook.com/111327072263052/?sk=info"", ""111327072263052"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=111327072263052"", ""Create"")"
"Accountant Wichita",44,"Smith C J Accounting & Tax Service","(316) 942-0118",,"United States",1,Wichita,"Local business","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""133381803394214"",""name"":""Tax Preparation""}]",,,111460322251702,http://www.facebook.com/111460322251702,"=HYPERLINK(""http://www.facebook.com/111460322251702/?sk=info"", ""111460322251702"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=111460322251702"", ""Create"")"
"Acupuncture Wichita",0,"Wichita Chiropractic & Acupuncture Clinic","(316) 838-8883",,"United States",1,Wichita,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""},{""id"":""121549447920861"",""name"":""Acupuncture""}]",182,1,335614326492593,http://www.facebook.com/335614326492593,"=HYPERLINK(""http://www.facebook.com/335614326492593/?sk=info"", ""335614326492593"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=335614326492593"", ""Create"")"
"Acupuncture Wichita",1,"Weber Family Chiropractic","(316) 652-7900",www.weberfamilychiro.com,"United States",1,Wichita,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""},{""id"":""188234584533149"",""name"":""Doctor""},{""id"":""121549447920861"",""name"":""Acupuncture""}]",310,43,200305169998098,http://www.facebook.com/200305169998098,"=HYPERLINK(""http://www.facebook.com/200305169998098/?sk=info"", ""200305169998098"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=200305169998098"", ""Create"")"
"Acupuncture Wichita",2,"Wichita Holistic","(316) 518-0050",www.WichitaHolistic.com,"United States",1,Wichita,Health/medical/pharmaceuticals,"[{""id"":""121549447920861"",""name"":""Acupuncture""},{""id"":""109578329118821"",""name"":""Massage""}]",386,9,189569871111080,http://www.facebook.com/189569871111080,"=HYPERLINK(""http://www.facebook.com/189569871111080/?sk=info"", ""189569871111080"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=189569871111080"", ""Create"")"
"Acupuncture Wichita",3,"Lakewood Chiropractic - Dr. Vicki Dukes DC","(316) 683-5490",www.drvickidukes.com,"United States",1,Wichita,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""},{""id"":""121549447920861"",""name"":""Acupuncture""}]",4004,19,249246081765689,http://www.facebook.com/249246081765689,"=HYPERLINK(""http://www.facebook.com/249246081765689/?sk=info"", ""249246081765689"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=249246081765689"", ""Create"")"
"Acupuncture Wichita",4,"Jordan Chiropractic","(316) 269-2692",www.drjordanks.com,"United States",1,Wichita,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""},{""id"":""121549447920861"",""name"":""Acupuncture""},{""id"":""197995016883073"",""name"":""Nutritionist""}]",1057,67,111765262220676,http://www.facebook.com/111765262220676,"=HYPERLINK(""http://www.facebook.com/111765262220676/?sk=info"", ""111765262220676"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=111765262220676"", ""Create"")"
"Acupuncture Wichita",5,"Engelken Chiropractic & Acupuncture","(316) 440-6888",www.DrDavesOffice.com,"United States",1,Wichita,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""}]",458,14,157706140908722,http://www.facebook.com/157706140908722,"=HYPERLINK(""http://www.facebook.com/157706140908722/?sk=info"", ""157706140908722"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=157706140908722"", ""Create"")"
"Acupuncture Wichita",6,"Back to Basics..Chiropractic & Acupuncture","(316) 440-5554",http://backtobasicschiropractic.net/,"United States",1,Wichita,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""}]",740,48,454342001298017,http://www.facebook.com/454342001298017,"=HYPERLINK(""http://www.facebook.com/454342001298017/?sk=info"", ""454342001298017"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=454342001298017"", ""Create"")"
"Acupuncture Wichita",7,"Titan Chiropractic and Acupuncture","(316) 425-7722",www.titanchiropractic.com,"United States",1,Wichita,Hospital/clinic,"[{""id"":""2527"",""name"":""Hospital\/Clinic""}]",401,21,116038152039,http://www.facebook.com/116038152039,"=HYPERLINK(""http://www.facebook.com/116038152039/?sk=info"", ""116038152039"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=116038152039"", ""Create"")"
"Acupuncture Wichita",8,"Back To Health Chiropractic Center","(316) 722-1031",www.backtohealthdc.com,"United States",1,Wichita,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""},{""id"":""121549447920861"",""name"":""Acupuncture""}]",150,7,103704979722609,http://www.facebook.com/103704979722609,"=HYPERLINK(""http://www.facebook.com/103704979722609/?sk=info"", ""103704979722609"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=103704979722609"", ""Create"")"
"Acupuncture Wichita",9,"Auburn Hills Chiropractic and Rehabilitation","(316) 721-2220",http://www.auburnhillschiro.com/,"United States",1,Wichita,Health/medical/pharmacy,"[{""id"":""192781160749720"",""name"":""Chiropractor""},{""id"":""121549447920861"",""name"":""Acupuncture""}]",123,,159121860820829,http://www.facebook.com/159121860820829,"=HYPERLINK(""http://www.facebook.com/159121860820829/?sk=info"", ""159121860820829"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=159121860820829"", ""Create"")"
"Acupuncture Wichita",10,"Good Health Chiropractic & Acupuncture LLC","(316) 613-2004",http://www.dr-good.com,"United States",1,Wichita,Doctor,"[{""id"":""192781160749720"",""name"":""Chiropractor""}]",169,3,253905621468767,http://www.facebook.com/253905621468767,"=HYPERLINK(""http://www.facebook.com/253905621468767/?sk=info"", ""253905621468767"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=253905621468767"", ""Create"")"
"Acupuncture Wichita",11,"China Acupuncture Clinic","(940) 692-5666",,"United States",1,"Wichita Falls","Local business","[{""id"":""137847742955715"",""name"":""Clinic""},{""id"":""181044611932826"",""name"":""Allergist""},{""id"":""174483852595760"",""name"":""Chinese Restaurant""}]",1,,152370508138558,http://www.facebook.com/152370508138558,"=HYPERLINK(""http://www.facebook.com/152370508138558/?sk=info"", ""152370508138558"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=152370508138558"", ""Create"")"
"Animal Clinic Wichita",0,"Indian Hills Animal Clinic","316-942-3900 (13th)  316-722-6444 (Mz)",http://www.ihacvet.com,"United States",1,Wichita,"Pet services","[{""id"":""189702521054390"",""name"":""Kennel""},{""id"":""163003840417682"",""name"":""Pet Groomer""},{""id"":""162068413843305"",""name"":""Veterinarian""}]",1042,320,181015221134,http://www.facebook.com/181015221134,"=HYPERLINK(""http://www.facebook.com/181015221134/?sk=info"", ""181015221134"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=181015221134"", ""Create"")"
"Animal Clinic Wichita",1,"Indian Hills Animal Clinic",,,"United States",1,Wichita,"Local business","[{""id"":""162068413843305"",""name"":""Veterinarian""}]",21,1,314473995365241,http://www.facebook.com/314473995365241,"=HYPERLINK(""http://www.facebook.com/314473995365241/?sk=info"", ""314473995365241"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=314473995365241"", ""Create"")"
"Animal Clinic Wichita",2,"Animal Clinic","(316) 686-8516",http://www.animalclinicvet.com/,"United States",1,Wichita,"Pet services","[{""id"":""144982405562750"",""name"":""Pet Service""}]",76,1,349893335047078,http://www.facebook.com/349893335047078,"=HYPERLINK(""http://www.facebook.com/349893335047078/?sk=info"", ""349893335047078"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=349893335047078"", ""Create"")"
"Animal Clinic Wichita",3,"Broadway Animal Clinic","(316) 522-6222",,"United States",1,Wichita,"Local business","[{""id"":""162068413843305"",""name"":""Veterinarian""}]",25,,166047683422467,http://www.facebook.com/166047683422467,"=HYPERLINK(""http://www.facebook.com/166047683422467/?sk=info"", ""166047683422467"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=166047683422467"", ""Create"")"
"Animal Clinic Wichita",4,"Callfield Companion Animal Clinic",,,"United States",1,"Wichita Falls","Local business","[{""id"":""189702521054390"",""name"":""Kennel""},{""id"":""162068413843305"",""name"":""Veterinarian""}]",49,3,106974526038847,http://www.facebook.com/106974526038847,"=HYPERLINK(""http://www.facebook.com/106974526038847/?sk=info"", ""106974526038847"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=106974526038847"", ""Create"")"
"Animal Clinic Wichita",5,"Parker Animal Clinic","(940) 692-4001",,"United States",1,"Wichita Falls","Local business","[{""id"":""162068413843305"",""name"":""Veterinarian""},{""id"":""145118935550090"",""name"":""Medical & Health""}]",31,2,150101945033428,http://www.facebook.com/150101945033428,"=HYPERLINK(""http://www.facebook.com/150101945033428/?sk=info"", ""150101945033428"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=150101945033428"", ""Create"")"
"Animal Clinic Wichita",6,"Animal Clinic-Warren D Young DVM","(940) 691-4501",,"United States",1,"Wichita Falls","Local business","[{""id"":""162068413843305"",""name"":""Veterinarian""}]",2,,151328801575357,http://www.facebook.com/151328801575357,"=HYPERLINK(""http://www.facebook.com/151328801575357/?sk=info"", ""151328801575357"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=151328801575357"", ""Create"")"
