"Accountant Fort Wayne",10,"Liberty Tax 12850","(260) 424-1040","=HYPERLINK(""http://www.libertytax.com"", ""http://www.libertytax.com"")","United States",1,"Fort Wayne","Local business","[{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""139976092733827"",""name"":""Accountant""}]",1,1,246191765538243,http://www.facebook.com/246191765538243,"=HYPERLINK(""http://www.facebook.com/246191765538243/?sk=info"", ""246191765538243"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=246191765538243"", ""Create"")",-1,72257781984
"Accountant Fort Wayne",11,"Shupe John L CPA","(260) 492-9593","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",1,,161086490581807,http://www.facebook.com/161086490581807,"=HYPERLINK(""http://www.facebook.com/161086490581807/?sk=info"", ""161086490581807"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=161086490581807"", ""Create"")",1,
"Accountant Fort Wayne",12,"Reinking Ronald CPA","(260) 426-1040","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",1,,135073813207841,http://www.facebook.com/135073813207841,"=HYPERLINK(""http://www.facebook.com/135073813207841/?sk=info"", ""135073813207841"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=135073813207841"", ""Create"")",1,
"Accountant Fort Wayne",13,"Wrigley Patrick R CPA Inc","(260) 489-3232","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",5,,155347194502564,http://www.facebook.com/155347194502564,"=HYPERLINK(""http://www.facebook.com/155347194502564/?sk=info"", ""155347194502564"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=155347194502564"", ""Create"")",1,
"Accountant Fort Wayne",14,"Hamil Lehman & England PC","(260) 434-1852","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""139976092733827"",""name"":""Accountant""}]",3,,122284137829604,http://www.facebook.com/122284137829604,"=HYPERLINK(""http://www.facebook.com/122284137829604/?sk=info"", ""122284137829604"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=122284137829604"", ""Create"")",1,
"Accountant Fort Wayne",15,"Crowe Horwath","(260) 489-1949","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",3,,168336783179565,http://www.facebook.com/168336783179565,"=HYPERLINK(""http://www.facebook.com/168336783179565/?sk=info"", ""168336783179565"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=168336783179565"", ""Create"")",1,
"Accountant Fort Wayne",16,"H&R Block","(260) 436-1484","=HYPERLINK(""http://www.hrblock.com/"", ""http://www.hrblock.com/"")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""133381803394214"",""name"":""Tax Preparation""}]",,,112013295530286,http://www.facebook.com/112013295530286,"=HYPERLINK(""http://www.facebook.com/112013295530286/?sk=info"", ""112013295530286"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=112013295530286"", ""Create"")",1,
"Accountant Fort Wayne",17,"Griggs CPA Firm","(260) 486-8228","=HYPERLINK(""GriggsCPAFirm.Com"", ""GriggsCPAFirm.Com"")","United States",1,"Fort Wayne","Professional services","[{""id"":""139976092733827"",""name"":""Accountant""}]",3,,292447947610,http://www.facebook.com/292447947610,"=HYPERLINK(""http://www.facebook.com/292447947610/?sk=info"", ""292447947610"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=292447947610"", ""Create"")",-1,
"Accountant Fort Wayne",18,"Wells Accounting","(260) 747-8093","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""192422584121096"",""name"":""Auction House""}]",1,,104946099571815,http://www.facebook.com/104946099571815,"=HYPERLINK(""http://www.facebook.com/104946099571815/?sk=info"", ""104946099571815"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=104946099571815"", ""Create"")",1,
"Accountant Fort Wayne",19,"H&R Block","(260) 483-6451","=HYPERLINK(""http://www.hrblock.com/"", ""http://www.hrblock.com/"")","United States",1,"Fort Wayne","Local business","[{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""139976092733827"",""name"":""Accountant""}]",,,122556154469365,http://www.facebook.com/122556154469365,"=HYPERLINK(""http://www.facebook.com/122556154469365/?sk=info"", ""122556154469365"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=122556154469365"", ""Create"")",1,
"Accountant Fort Wayne",20,"H&R Block","(260) 447-4372","=HYPERLINK(""http://www.hrblock.com/"", ""http://www.hrblock.com/"")","United States",1,"Fort Wayne","Local business","[{""id"":""133381803394214"",""name"":""Tax Preparation""},{""id"":""139976092733827"",""name"":""Accountant""}]",,,112118375519061,http://www.facebook.com/112118375519061,"=HYPERLINK(""http://www.facebook.com/112118375519061/?sk=info"", ""112118375519061"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=112118375519061"", ""Create"")",1,
"Accountant Fort Wayne",21,"Coats J Nelson CPA","(260) 424-8804","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,110584949005954,http://www.facebook.com/110584949005954,"=HYPERLINK(""http://www.facebook.com/110584949005954/?sk=info"", ""110584949005954"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=110584949005954"", ""Create"")",1,
"Accountant Fort Wayne",22,"Wyckoff Michelle CPA","(260) 496-8297","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,115677265159289,http://www.facebook.com/115677265159289,"=HYPERLINK(""http://www.facebook.com/115677265159289/?sk=info"", ""115677265159289"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=115677265159289"", ""Create"")",1,
"Accountant Fort Wayne",23,"Landers Brandon T Cpa; Res","(260) 485-5315","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,116000918460683,http://www.facebook.com/116000918460683,"=HYPERLINK(""http://www.facebook.com/116000918460683/?sk=info"", ""116000918460683"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=116000918460683"", ""Create"")",1,
"Accountant Fort Wayne",24,"Lemmon Jenny I CPA","(260) 423-9405","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,116160915111675,http://www.facebook.com/116160915111675,"=HYPERLINK(""http://www.facebook.com/116160915111675/?sk=info"", ""116160915111675"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=116160915111675"", ""Create"")",1,
"Accountant Fort Wayne",25,"Gehres & Associates","(260) 482-9600","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",1,,122089377849828,http://www.facebook.com/122089377849828,"=HYPERLINK(""http://www.facebook.com/122089377849828/?sk=info"", ""122089377849828"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=122089377849828"", ""Create"")",1,
"Accountant Fort Wayne",26,Paymasters,"(260) 496-8590","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",1,,110715765658223,http://www.facebook.com/110715765658223,"=HYPERLINK(""http://www.facebook.com/110715765658223/?sk=info"", ""110715765658223"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=110715765658223"", ""Create"")",1,
"Accountant Fort Wayne",27,"Sipe Raymond A CPA Firm","(260) 747-5132","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,116414785084447,http://www.facebook.com/116414785084447,"=HYPERLINK(""http://www.facebook.com/116414785084447/?sk=info"", ""116414785084447"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=116414785084447"", ""Create"")",1,
"Accountant Fort Wayne",28,"Goetz Arlene E","(260) 496-8297","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,121439717915017,http://www.facebook.com/121439717915017,"=HYPERLINK(""http://www.facebook.com/121439717915017/?sk=info"", ""121439717915017"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=121439717915017"", ""Create"")",1,
"Accountant Fort Wayne",29,"Zorger Dennis D CPA","(260) 482-7010","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",1,,120973834627766,http://www.facebook.com/120973834627766,"=HYPERLINK(""http://www.facebook.com/120973834627766/?sk=info"", ""120973834627766"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=120973834627766"", ""Create"")",1,
"Accountant Fort Wayne",30,"ADP-Automatic Data Processing","(260) 459-1841","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,115826858476844,http://www.facebook.com/115826858476844,"=HYPERLINK(""http://www.facebook.com/115826858476844/?sk=info"", ""115826858476844"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=115826858476844"", ""Create"")",1,
"Accountant Fort Wayne",31,"Simpson Michael H CPA","(260) 485-5557","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""145118935550090"",""name"":""Medical & Health""}]",,,110172799044971,http://www.facebook.com/110172799044971,"=HYPERLINK(""http://www.facebook.com/110172799044971/?sk=info"", ""110172799044971"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=110172799044971"", ""Create"")",1,
"Accountant Fort Wayne",32,"Perugini Cynthia A CPA","(260) 483-1174","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""139976092733827"",""name"":""Accountant""}]",,,103692529696358,http://www.facebook.com/103692529696358,"=HYPERLINK(""http://www.facebook.com/103692529696358/?sk=info"", ""103692529696358"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=103692529696358"", ""Create"")",1,
"Accountant Fort Wayne",33,"Mis Dannies Accounting & Tax Professionals","(260) 715-9500","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Professional services","[{""id"":""133381803394214"",""name"":""Tax Preparation""}]",224,,295065680526538,http://www.facebook.com/295065680526538,"=HYPERLINK(""http://www.facebook.com/295065680526538/?sk=info"", ""295065680526538"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=295065680526538"", ""Create"")",-1,
"Accountant Fort Wayne",34,"EPCO Accounting and Tax Serivces","(260) 493-6661","=HYPERLINK(""www.epcotax.com"", ""www.epcotax.com"")","United States",1,"Fort Wayne","Professional services","[{""id"":""133381803394214"",""name"":""Tax Preparation""}]",31,2,120672891317946,http://www.facebook.com/120672891317946,"=HYPERLINK(""http://www.facebook.com/120672891317946/?sk=info"", ""120672891317946"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=120672891317946"", ""Create"")",-1,
"Accountant Fort Wayne",35,"Robert Half Finance & Accounting","(260) 489-9425","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""124814294258910"",""name"":""Employment Agency""},{""id"":""211381282212118"",""name"":""Financial Planning""}]",2,14,167454109933271,http://www.facebook.com/167454109933271,"=HYPERLINK(""http://www.facebook.com/167454109933271/?sk=info"", ""167454109933271"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=167454109933271"", ""Create"")",1,
"Accountant Fort Wayne",36,"AMC Accounting Inc.","(260) 485-1351","=HYPERLINK(""http://www.amcaccountinggroup.com"", ""http://www.amcaccountinggroup.com"")","United States",1,"Fort Wayne","Bank/financial services","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""133381803394214"",""name"":""Tax Preparation""}]",54,,391464350999661,http://www.facebook.com/391464350999661,"=HYPERLINK(""http://www.facebook.com/391464350999661/?sk=info"", ""391464350999661"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=391464350999661"", ""Create"")",-1,
"Accountant Fort Wayne",37,"DWD CPA Accounting Firm","(260) 423-2414","=HYPERLINK(""www.dwdcpa.com"", ""www.dwdcpa.com"")","United States",1,"Fort Wayne","Professional services","[{""id"":""139976092733827"",""name"":""Accountant""},{""id"":""179672275401610"",""name"":""Business Consultant""},{""id"":""211381282212118"",""name"":""Financial Planning""}]",53,1,136944953038410,http://www.facebook.com/136944953038410,"=HYPERLINK(""http://www.facebook.com/136944953038410/?sk=info"", ""136944953038410"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=136944953038410"", ""Create"")",-1,
"Accountant Fort Wayne",38,"Cap's Accounting","(260) 249-6134","=HYPERLINK(""http://capsaccounting.web.officelive.com"", ""http://capsaccounting.web.officelive.com"")","United States",1,"Fort Wayne","Professional services","[{""id"":""176831012360626"",""name"":""Professional Services""}]",9,,207069745987389,http://www.facebook.com/207069745987389,"=HYPERLINK(""http://www.facebook.com/207069745987389/?sk=info"", ""207069745987389"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=207069745987389"", ""Create"")",-1,
"Acupuncture Fort Wayne",0,"Allen County Chiropractic Wellness Center","(260) 432-7339","=HYPERLINK(""www.accwellnesscenter.com"", ""www.accwellnesscenter.com"")","United States",1,"Fort Wayne",Hospital/clinic,"[{""id"":""192781160749720"",""name"":""Chiropractor""},{""id"":""121549447920861"",""name"":""Acupuncture""},{""id"":""197995016883073"",""name"":""Nutritionist""}]",231,2,199125906771978,http://www.facebook.com/199125906771978,"=HYPERLINK(""http://www.facebook.com/199125906771978/?sk=info"", ""199125906771978"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=199125906771978"", ""Create"")",-1,
"Acupuncture Fort Wayne",1,"Cox Chiropractic Medicine INC","(260) 484-1964","=HYPERLINK(""www.coxchiromed.com, www.coxtechnic.com"", ""www.coxchiromed.com, www.coxtechnic.com"")","United States",1,"Fort Wayne","Local business","[{""id"":""192781160749720"",""name"":""Chiropractor""},{""id"":""121549447920861"",""name"":""Acupuncture""}]",87,,108806175807340,http://www.facebook.com/108806175807340,"=HYPERLINK(""http://www.facebook.com/108806175807340/?sk=info"", ""108806175807340"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=108806175807340"", ""Create"")",-1,
"Acupuncture Fort Wayne",2,"Acupuncture And Wellness Center",,"=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""121549447920861"",""name"":""Acupuncture""}]",,,345980052141288,http://www.facebook.com/345980052141288,"=HYPERLINK(""http://www.facebook.com/345980052141288/?sk=info"", ""345980052141288"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=345980052141288"", ""Create"")",1,
"Acupuncture Fort Wayne",3,"Dragon & Phoenix Acupuncture","(260) 637-6757","=HYPERLINK(""http://www.dpacupuncture.com"", ""http://www.dpacupuncture.com"")","United States",1,"Fort Wayne",Health/medical/pharmacy,"[{""id"":""205950169432461"",""name"":""Day Spa""}]",2,,425999027485517,http://www.facebook.com/425999027485517,"=HYPERLINK(""http://www.facebook.com/425999027485517/?sk=info"", ""425999027485517"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=425999027485517"", ""Create"")",-1,
"Animal Clinic Fort Wayne",0,"Aboite Animal Clinic","(260) 432-5525","=HYPERLINK(""http://www.aboiteanimalclinic.org"", ""http://www.aboiteanimalclinic.org"")","United States",1,"Fort Wayne","Pet services","[{""id"":""189702521054390"",""name"":""Kennel""},{""id"":""162068413843305"",""name"":""Veterinarian""}]",788,66,118482051539966,http://www.facebook.com/118482051539966,"=HYPERLINK(""http://www.facebook.com/118482051539966/?sk=info"", ""118482051539966"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=118482051539966"", ""Create"")",-1,
"Animal Clinic Fort Wayne",1,"Waynedale Animal Clinic","(260) 747-4196","=HYPERLINK(""waynedaleanimalclinic.com"", ""waynedaleanimalclinic.com"")","United States",1,"Fort Wayne","Pet services","[{""id"":""162068413843305"",""name"":""Veterinarian""}]",479,,249362061770055,http://www.facebook.com/249362061770055,"=HYPERLINK(""http://www.facebook.com/249362061770055/?sk=info"", ""249362061770055"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=249362061770055"", ""Create"")",-1,
"Animal Clinic Fort Wayne",2,"Anthony Animal Clinic","(260) 447-1558","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""162068413843305"",""name"":""Veterinarian""}]",49,,111846232211988,http://www.facebook.com/111846232211988,"=HYPERLINK(""http://www.facebook.com/111846232211988/?sk=info"", ""111846232211988"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=111846232211988"", ""Create"")",1,
"Animal Clinic Fort Wayne",3,"Animal Clinic At Southgate Plaza","(260) 744-2995","=HYPERLINK("""", """")","United States",1,"Fort Wayne","Local business","[{""id"":""162068413843305"",""name"":""Veterinarian""}]",,,160165620673480,http://www.facebook.com/160165620673480,"=HYPERLINK(""http://www.facebook.com/160165620673480/?sk=info"", ""160165620673480"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=160165620673480"", ""Create"")",1,
"Antiques Fort Wayne",0,"Fort Wayne Antiques",260.424.4267,"=HYPERLINK(""http://www.fortwayneantiques.com"", ""http://www.fortwayneantiques.com"")","United States",1,"Fort Wayne","Local business",,134,,229562353835971,http://www.facebook.com/229562353835971,"=HYPERLINK(""http://www.facebook.com/229562353835971/?sk=info"", ""229562353835971"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=229562353835971"", ""Create"")",-1,
"Antiques Fort Wayne",1,"Saving Grace Vintage","(260) 416-8420","=HYPERLINK(""savinggracevintage.com"", ""savinggracevintage.com"")","United States",1,"Fort Wayne",Shopping/retail,"[{""id"":""417935738217839"",""name"":""Antiques & Vintage""},{""id"":""192647794097278"",""name"":""Home Decor""}]",2981,498,153183914773464,http://www.facebook.com/153183914773464,"=HYPERLINK(""http://www.facebook.com/153183914773464/?sk=info"", ""153183914773464"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=153183914773464"", ""Create"")",-1,
"Antiques Fort Wayne",2,"Restyled Vintage Designs",,"=HYPERLINK(""<<not-applicable>>"", ""<<not-applicable>>"")","United States",1,"Fort Wayne","Local business","[{""id"":""192647794097278"",""name"":""Home Decor""},{""id"":""417935738217839"",""name"":""Antiques & Vintage""}]",1244,32,490342390987550,http://www.facebook.com/490342390987550,"=HYPERLINK(""http://www.facebook.com/490342390987550/?sk=info"", ""490342390987550"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=490342390987550"", ""Create"")",-1,
"Antiques Fort Wayne",3,"The Dove's Nest Thrift Shop","(260) 485-0362","=HYPERLINK(""http://thrift.mcc.org/shops/fort-wayne-thrift-shop"", ""http://thrift.mcc.org/shops/fort-wayne-thrift-shop"")","United States",1,"Fort Wayne","Local business","[{""id"":""417935738217839"",""name"":""Antiques & Vintage""}]",252,10,232308043521339,http://www.facebook.com/232308043521339,"=HYPERLINK(""http://www.facebook.com/232308043521339/?sk=info"", ""232308043521339"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=232308043521339"", ""Create"")",-1,
"Antiques Fort Wayne",4,"The Wood Shack Architectural Antiques","(260) 424-2093","=HYPERLINK(""http://www.woodshack.com"", ""http://www.woodshack.com"")","United States",1,"Fort Wayne","Home improvement","[{""id"":""108427109235243"",""name"":""Home Improvement""}]",1797,143,433764620007563,http://www.facebook.com/433764620007563,"=HYPERLINK(""http://www.facebook.com/433764620007563/?sk=info"", ""433764620007563"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=433764620007563"", ""Create"")",-1,
"Antiques Fort Wayne",5,"The Porch Swing","(260) 446-2930","=HYPERLINK(""http://www.the-porch-swing.com"", ""http://www.the-porch-swing.com"")","United States",1,"Fort Wayne","Professional services","[{""id"":""177645802278169"",""name"":""Painter""},{""id"":""199438050070864"",""name"":""Interior Designer""},{""id"":""192647794097278"",""name"":""Home Decor""}]",188,,578007615605536,http://www.facebook.com/578007615605536,"=HYPERLINK(""http://www.facebook.com/578007615605536/?sk=info"", ""578007615605536"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=578007615605536"", ""Create"")",-1,
"Antiques Fort Wayne",6,"Vintage Gifts and More","(260) 310-4404","=HYPERLINK(""http://www.vintagegiftsandmorestore.com"", ""http://www.vintagegiftsandmorestore.com"")","United States",1,"Fort Wayne","Local business","[{""id"":""417935738217839"",""name"":""Antiques & Vintage""}]",81,1,740419216030956,http://www.facebook.com/740419216030956,"=HYPERLINK(""http://www.facebook.com/740419216030956/?sk=info"", ""740419216030956"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=740419216030956"", ""Create"")",-1,
"Antiques Fort Wayne",7,"Sweet Violets Tea and Antiques","(260) 426-4832","=HYPERLINK(""http://www.sweetvioletsteaandantiques.com"", ""http://www.sweetvioletsteaandantiques.com"")","United States",1,"Fort Wayne",Restaurant/cafe,"[{""id"":""273819889375819"",""name"":""Restaurant""},{""id"":""150732438316813"",""name"":""Antique Store""}]",333,1,403572626348394,http://www.facebook.com/403572626348394,"=HYPERLINK(""http://www.facebook.com/403572626348394/?sk=info"", ""403572626348394"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=403572626348394"", ""Create"")",-1,
"Antiques Fort Wayne",8,"Amy J Beatty Valuations LLC","(260) 579-0232","=HYPERLINK(""http://www.amyjbeattyvaluations.com"", ""http://www.amyjbeattyvaluations.com"")","United States",1,"Fort Wayne",Shopping/retail,"[{""id"":""417935738217839"",""name"":""Antiques & Vintage""}]",36,,170891353079977,http://www.facebook.com/170891353079977,"=HYPERLINK(""http://www.facebook.com/170891353079977/?sk=info"", ""170891353079977"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=170891353079977"", ""Create"")",-1,
"Antiques Fort Wayne",9,"Antiques at the Park","(260) 210-3640","=HYPERLINK("""", """")","United States",1,"Fort Wayne",Organization,"[{""id"":""417935738217839"",""name"":""Antiques & Vintage""}]",18,,246938048847735,http://www.facebook.com/246938048847735,"=HYPERLINK(""http://www.facebook.com/246938048847735/?sk=info"", ""246938048847735"")","=HYPERLINK(""http://wp.otonomic.com/migration/index?page_id=246938048847735"", ""Create"")",-1,
